id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
26221065,Tranquil country setting 3 Clonmel,53196690,Martina,Tipperary County Council,Clonmel LEA-6,52.37422,-7.60145,Private room,80,1,221,2024-08-29,2.52,1,315,38
26228877,Twin Room  Birdhill House and Gardens,321198664,Yvonne,Tipperary County Council,Clonmel LEA-6,52.35224,-7.72455,Private room,129,1,2,2022-08-20,0.08,6,254,0
26240413,The Studio in the Sky,54319779,Sophie,Tipperary County Council,Clonmel LEA-6,52.40511,-7.54717,Entire home/apt,80,2,190,2024-08-19,4.09,1,86,44
26245445,The Mountain Lodge Spacious 4 bedroom house,453016755,Sinead,Tipperary County Council,Clonmel LEA-6,52.4165932,-7.5352059,Entire home/apt,240,2,75,2024-08-27,2.81,1,196,49
26245562,Murphy's Mountain Cottage,11097563,Rebecca,Tipperary County Council,Clonmel LEA-6,52.4057887,-7.607484481,Entire home/apt,195,2,23,2024-09-08,1.32,1,223,12
26251228,Spacious Tipperary 4 bedroom house great views,144800322,Mary Jo,Tipperary County Council,Clonmel LEA-6,52.40252087,-7.539135663,Entire home/apt,165,2,53,2024-09-07,0.62,1,166,15
26255210,The Cowhouse (The Byre),19038728,Ethel,Tipperary County Council,Clonmel LEA-6,52.384312,-7.518426,Entire home/apt,156,7,1,2021-07-18,0.03,2,109,0
26255526,Large house in scenic location near Clonmel,90921282,*  Mary,Tipperary County Council,Clonmel LEA-6,52.38613,-7.80215,Entire home/apt,350,2,45,2022-08-22,0.46,1,40,0
26256913,"3 Bedroom home(2 Double Beds,2 Single Beds)",436672093,John,Tipperary County Council,Clonmel LEA-6,52.36115,-7.57764,Entire home/apt,150,1,84,2024-08-25,2.6,1,357,31
26257296,Palm Grove Lodge Studio Room A75YV96,136142866,Pamela,Monaghan County Council,Ballybay-Clones LEA-5,54.08637,-6.81737,Private room,100,1,10,2023-09-14,0.16,1,364,1
26257743,Stunning ensuite room with private entrance,8828138,Robert,Monaghan County Council,Ballybay-Clones LEA-5,54.139182,-7.2309967,Private room,80,1,2,2024-08-28,0.98,2,235,2
26257942,Stunning old country house clones co.Monaghan,215568567,Keith,Monaghan County Council,Ballybay-Clones LEA-5,54.15286,-7.19423,Entire home/apt,130,2,43,2024-09-01,2.63,1,350,29
26269245,Clossagh Cottages,235962389,Westley,Monaghan County Council,Ballybay-Clones LEA-5,54.10432,-7.00371,Entire home/apt,119,7,5,2022-12-04,0.07,1,363,0
26278101,The Old School @HughiesCorcaghan,549429922,Emma,Monaghan County Council,Ballybay-Clones LEA-5,54.19211167,-6.989506908,Entire home/apt,658,1,13,2024-08-11,2.01,4,232,13
26285075,Dillon's Self Catering Cottage Monaghan Ireland,340232406,Bernadette,Monaghan County Council,Ballybay-Clones LEA-5,54.12617,-7.00275,Entire home/apt,100,5,24,2024-08-30,0.48,1,198,10
26286089,Riverside Retreat,579735241,Reese Robert,Monaghan County Council,Ballybay-Clones LEA-5,54.1889155,-6.879673,Entire home/apt,280,1,31,2024-09-10,11.2,1,321,31
26301074,Old Farmhouse Annex,350116770,Colette,Monaghan County Council,Ballybay-Clones LEA-5,54.16026,-7.22064,Entire home/apt,117,2,19,2024-09-01,0.79,1,152,8
26303156,Room 14 -  comfort in a listed building,516226309,Ross,Monaghan County Council,Ballybay-Clones LEA-5,54.11752521,-7.015858528,Entire home/apt,90,2,17,2024-09-09,1.2,1,177,12
26309150,The Old School @HughiesCorcaghan,549429922,Emma,Monaghan County Council,Ballybay-Clones LEA-5,54.18995639,-6.990421214,Shared room,150,1,1,2024-08-25,1,4,248,1
26313842,Beautiful Country Style Cottage - 4 Bed - Sleeps 8,181259645,Martina,Monaghan County Council,Ballybay-Clones LEA-5,54.193182,-7.0783814,Entire home/apt,95,4,21,2024-08-28,1.44,1,357,14
26320487,The Old School @ Hughies Corcaghan,549429922,Emma,Monaghan County Council,Ballybay-Clones LEA-5,54.1894212,-6.9899319,Private room,79,1,2,2024-05-19,0.29,4,242,2
26321266,Cosy Country Cottage Retreat,551578786,Joanne,Monaghan County Council,Ballybay-Clones LEA-5,54.06114867,-6.764282183,Entire home/apt,108,1,8,2024-09-01,5.71,1,225,8
26329608,Charming Cottage in Monaghan Countryside,308978765,Damien,Monaghan County Council,Ballybay-Clones LEA-5,54.14626,-7.09534,Entire home/apt,100,2,50,2024-09-09,0.87,1,149,10
26343553,The Leck Loft,77307508,Olga,Monaghan County Council,Ballybay-Clones LEA-5,54.20937,-7.00802,Entire home/apt,116,2,198,2024-08-26,2.31,1,171,22
26344815,"Laneside Haven: Accessible, Gated, Modern Gem+Gym!",215725627,Laneside Haven,Monaghan County Council,Ballybay-Clones LEA-5,54.12671,-6.7877,Entire home/apt,140,2,25,2024-09-05,0.75,2,81,12
26346610,Stunning 5-Bed House in Clones,439074505,Travelnest,Monaghan County Council,Ballybay-Clones LEA-5,54.18026,-7.23999,Entire home/apt,303,1,8,2024-06-30,0.59,35,364,4
26347480,White Gate Lodge - Forest & Lake Retreat,426290,Rory,Monaghan County Council,Ballybay-Clones LEA-5,54.13469,-7.11406,Entire home/apt,220,7,17,2024-07-31,1.05,1,47,12
26353775,Country cottage w/private lake & beautiful grounds,27579653,Joanna,Monaghan County Council,Ballybay-Clones LEA-5,54.13646,-7.23638,Entire home/apt,380,2,12,2024-08-11,0.46,3,193,3
26354580,Family Room Ensuite 7 minutes walk to Sligo Centre,43581304,Michael,Sligo County Council,Sligo-Strandhill LEA-6,54.26554,-8.46978,Private room,110,1,43,2022-10-16,0.39,5,88,0
26371884,1 double bed in Sligo Town,201524189,Darren,Sligo County Council,Sligo-Strandhill LEA-6,54.26920627,-8.485499781,Private room,80,1,32,2024-09-02,12.63,1,255,32
26372689,Bedroom 2,466574110,Sheila,Sligo County Council,Sligo-Strandhill LEA-6,54.27145,-8.51704,Private room,93,1,17,2024-06-22,0.68,2,42,2
26373042,Atlantic Sunset,26036893,Karl,Sligo County Council,Sligo-Strandhill LEA-6,54.2663654,-8.5987964,Entire home/apt,300,2,22,2024-09-08,1.61,1,296,17
26376843,Harmony on Harmony Hill,194891816,Dympna,Sligo County Council,Sligo-Strandhill LEA-6,54.27012,-8.476,Entire home/apt,140,2,264,2024-09-08,3.52,3,348,32
26378275,4bed Townhouse in heart of Sligo,576301919,Ugne,Sligo County Council,Sligo-Strandhill LEA-6,54.27272223,-8.476538882,Entire home/apt,379,2,3,2024-08-11,1.64,2,158,3
26379924,Town house with private patio,357373165,Tamara,Sligo County Council,Sligo-Strandhill LEA-6,54.27258084,-8.479857737,Entire home/apt,255,1,1,2024-08-22,1,1,362,1
26381199,Church View Manor,350688721,Church View,Monaghan County Council,Ballybay-Clones LEA-5,54.05948,-6.817,Entire home/apt,270,3,32,2024-08-24,0.63,1,99,4
26384750,"Laneside Haven - Gated, Accessible, EV Charger+Gym",215725627,Laneside Haven,Monaghan County Council,Ballybay-Clones LEA-5,54.12802,-6.78602,Entire home/apt,294,2,32,2024-08-24,0.82,2,350,3
26385949,Connollys Holiday Home Doohamlet Castleblayney,55948677,Alexis,Monaghan County Council,Ballybay-Clones LEA-5,54.12795,-6.82878,Entire home/apt,250,2,4,2023-12-29,0.04,2,102,1
26389044,Luxury super-king & self serve breakfast,97185462,Ashling,Monaghan County Council,Carrickmacross-Castleblayney LEA-6,54.11304,-6.72685,Private room,76,1,38,2024-08-29,1.46,2,362,8
26390031,"The Willows, Castleblayney Town",33428621,Laura,Monaghan County Council,Carrickmacross-Castleblayney LEA-6,54.11417,-6.75407,Entire home/apt,156,3,53,2024-08-18,0.48,2,347,12
26393370,Double Rm 3 Self Check-in,8910589,Peter Pascal,Monaghan County Council,Carrickmacross-Castleblayney LEA-6,53.96945892,-6.721125965,Private room,75,1,3,2024-08-18,0.69,3,87,3
26404695,Dearg House Self Catering,368910122,Bernard,Monaghan County Council,Carrickmacross-Castleblayney LEA-6,54.091409,-6.715635046,Entire home/apt,150,2,18,2024-09-08,5.63,1,331,18
26404845,Luxury Lake Lodge Monaghan,76415059,Sheila,Monaghan County Council,Carrickmacross-Castleblayney LEA-6,54.10282,-6.65804,Entire home/apt,280,2,57,2024-08-11,1.15,1,294,15
26411406,Rm Nr 1 Deluxe En-suite Self ck in,8910589,Peter Pascal,Monaghan County Council,Carrickmacross-Castleblayney LEA-6,53.97005882,-6.719479586,Private room,86,1,8,2024-03-17,0.6,3,331,5
26411867,The grey pod,510252629,Hugh,Monaghan County Council,Carrickmacross-Castleblayney LEA-6,53.99977158,-6.719661132,Entire home/apt,101,1,42,2024-09-03,2.97,1,354,34
26413193,Candlefort Lodge-Tranquil Haven by the River Fane.,186576523,Mary And Brian,Monaghan County Council,Carrickmacross-Castleblayney LEA-6,54.00354,-6.58378,Entire home/apt,113,2,94,2024-08-27,1.69,1,351,14
26432502,No 10,166118479,Marian,Monaghan County Council,Carrickmacross-Castleblayney LEA-6,54.1196532,-6.734973428,Entire home/apt,161,1,26,2024-05-26,2.44,1,161,26
26434418,Muckno Lodge - Spacious Cottage with Lake views,21869469,Muckno,Monaghan County Council,Carrickmacross-Castleblayney LEA-6,54.09383,-6.6855,Entire home/apt,252,2,79,2024-08-25,0.68,2,197,8
26436776,Annie’s Homestay,12738659,Mairead,Monaghan County Council,Carrickmacross-Castleblayney LEA-6,53.98073,-6.71719,Entire home/apt,123,3,68,2024-08-26,2.14,1,342,20
26439604,Willow Valley,553192391,Brent,Monaghan County Council,Carrickmacross-Castleblayney LEA-6,54.14739775,-6.731265374,Entire home/apt,994,1,9,2024-08-18,1.51,1,348,9
26439994,Cozy Carrickmacross Cottage for Holidays & Work,339483872,Joseph,Monaghan County Council,Carrickmacross-Castleblayney LEA-6,53.97570038,-6.723879814,Entire home/apt,300,4,24,2024-06-25,0.72,1,365,6
26445393,Full Double 2 Self Ck in,8910589,Peter Pascal,Monaghan County Council,Carrickmacross-Castleblayney LEA-6,53.96043982,-6.722929904,Private room,79,1,3,2024-08-24,0.71,3,254,3
26447755,River Fane Cottage Retreat - Hot Tub~Sauna~Plunge,52312379,Niall,Monaghan County Council,Carrickmacross-Castleblayney LEA-6,54.00816745,-6.600469012,Entire home/apt,285,1,67,2024-09-09,17.03,2,257,67
26451636,Lána Séipéil,188829251,Evelyn,Monaghan County Council,Carrickmacross-Castleblayney LEA-6,53.97614,-6.71934,Entire home/apt,107,2,112,2024-08-26,2.73,1,122,39
26464210,Alfie’s Little Townhouse,398205904,Charlotte,Monaghan County Council,Carrickmacross-Castleblayney LEA-6,53.97478606,-6.717087217,Entire home/apt,126,1,13,2024-08-25,3.31,2,242,13
26464386,Ireland’s #1 River Retreat Hot Tub~Sauna~Plunge,52312379,Niall,Monaghan County Council,Carrickmacross-Castleblayney LEA-6,54.01008,-6.59989,Entire home/apt,259,1,676,2024-09-09,16.94,2,280,216
26468185,Old Charm traditional house with homely atmosphere,410788904,Seán,Monaghan County Council,Carrickmacross-Castleblayney LEA-6,54.11484,-6.73224,Entire home/apt,156,2,19,2024-09-01,0.49,1,301,3
26469224,Tullynacrunant Lodge,513931864,Tullynacrunant,Monaghan County Council,Carrickmacross-Castleblayney LEA-6,54.07442556,-6.68354284,Entire home/apt,531,1,1,2023-10-28,0.09,1,345,1
26481950,The Riverbank Lodge *Sept offer*10%,495117787,Peter,Monaghan County Council,Carrickmacross-Castleblayney LEA-6,54.05800444,-6.647466123,Entire home/apt,140,1,21,2023-08-27,1.08,1,346,0
26483327,Pat & Kate’s Self Catering,182044786,Catheriona,Monaghan County Council,Carrickmacross-Castleblayney LEA-6,53.98205,-6.57547,Entire home/apt,99,3,128,2024-09-04,2.16,1,351,33
26484488,Uncle Noel's Cottage,443878397,Siobhan,Monaghan County Council,Carrickmacross-Castleblayney LEA-6,53.97648931,-6.656140539,Entire home/apt,196,2,79,2024-09-08,3.03,1,251,36
26496167,"Modern style, ideally located",450992938,Eoghan,Monaghan County Council,Carrickmacross-Castleblayney LEA-6,53.92801,-6.65841,Entire home/apt,119,5,5,2024-08-27,0.34,2,364,2
26497646,The Nest Getaways Little cottage hideaway,47996344,Diane,Monaghan County Council,Carrickmacross-Castleblayney LEA-6,53.967051,-6.765083,Entire home/apt,157,2,53,2024-08-31,4.03,2,103,44
26514686,"The Nest Getaways
(Single night stays)
Adults only",47996344,Diane,Monaghan County Council,Carrickmacross-Castleblayney LEA-6,53.96836246,-6.767181699,Entire home/apt,178,1,4,2024-09-06,1.38,2,64,4
26514912,"The Hillcrest,Luxury Accommodation,town centre",46202436,Raymond,Monaghan County Council,Carrickmacross-Castleblayney LEA-6,54.11936874,-6.743820459,Entire home/apt,180,2,26,2024-09-09,1.65,2,334,18
26518681,Barncharm,77457702,Rosina,Monaghan County Council,Carrickmacross-Castleblayney LEA-6,53.96435,-6.77669,Entire home/apt,200,2,178,2024-08-26,1.79,1,348,20
26525579,"Connollys Apartment
Doohamlet Castleblayney",55948677,Alexis,Monaghan County Council,Carrickmacross-Castleblayney LEA-6,54.11548,-6.74297,Entire home/apt,250,2,9,2022-05-01,0.1,2,95,0
26525783,Riverside,46857557,Miriam,Monaghan County Council,Monaghan LEA-7,54.25478,-6.96836,Private room,78,1,52,2024-09-08,0.87,1,88,14
26530087,Gateway to Glaslough,62301726,Úna,Monaghan County Council,Monaghan LEA-7,54.28362147,-6.92117516,Entire home/apt,110,2,7,2024-08-25,3.5,1,253,7
26543971,Chesed accomadation Glaslough.,531186763,Denise,Monaghan County Council,Monaghan LEA-7,54.29191729,-6.898787102,Private room,90,1,12,2024-09-08,1.13,2,259,12
26545701,"Ensuite Room to rent just 7km from Monaghan Town
H",253017042,Marese,Monaghan County Council,Monaghan LEA-7,54.29236,-7.04243,Private room,90,1,8,2024-08-25,0.29,2,180,3
26545983,"Tullybuck Cottage, 4-star rural self-catering",43196820,Eltin,Monaghan County Council,Monaghan LEA-7,54.21618,-6.8472,Entire home/apt,161,3,30,2024-07-27,0.28,1,330,4
26559744,Bernagh Lodge,206739041,Gerard,Monaghan County Council,Monaghan LEA-7,54.34210928,-7.050620026,Entire home/apt,125,2,1,2023-10-29,0.09,3,66,1
26594768,Homely Village House,189015533,Amanda,Monaghan County Council,Monaghan LEA-7,54.31698,-6.89529,Entire home/apt,165,2,182,2024-08-19,2.4,1,293,23
26598921,5 bed Cottage Sleeps up to 10 in Glaslough Village,63119889,Catherine,Monaghan County Council,Monaghan LEA-7,54.31638,-6.89659,Entire home/apt,396,2,84,2024-08-17,1.68,1,233,22
26599313,"Dundonagh House, Glaslough",534465448,Vanessa,Monaghan County Council,Monaghan LEA-7,54.3203258,-6.945298121,Entire home/apt,340,1,9,2024-07-20,0.79,1,327,9
26614163,Wee Joeys Farm Hand Beautiful 4 bedroom house,88260233,Delma,Monaghan County Council,Monaghan LEA-7,54.315997,-6.895754,Entire home/apt,380,2,37,2024-09-01,2.21,2,232,20
26616049,Magnolia House. Glaslough Village.,4347060,Siobhan,Monaghan County Council,Monaghan LEA-7,54.31563,-6.89614,Entire home/apt,290,2,113,2024-09-01,1.39,1,255,18
26616400,Miss Currys Accommodation - 4 bed Luxurious House,88260233,Delma,Monaghan County Council,Monaghan LEA-7,54.31818,-6.89388,Entire home/apt,380,2,82,2024-09-01,1.64,2,225,24
26616726,Cottage Apartment,292606590,Kellie,Monaghan County Council,Monaghan LEA-7,54.39773,-6.97487,Entire home/apt,100,1,45,2024-02-26,0.89,1,10,2
26616738,Emy Lake Studio,16055653,Geraldine,Monaghan County Council,Monaghan LEA-7,54.33449,-6.94393,Entire home/apt,106,1,65,2024-06-30,1.19,2,336,2
26616932,20 village square Glaslough,150327708,Joe,Monaghan County Council,Monaghan LEA-7,54.31609,-6.89509,Entire home/apt,534,1,43,2024-08-10,0.66,1,150,8
26623270,"Entire House Glaslough, Monaghan - Sleeps 6",29939176,Anne-Marie,Monaghan County Council,Monaghan LEA-7,54.314739,-6.921093,Entire home/apt,200,1,52,2024-09-08,1.7,1,14,18
26623272,Glaslough accomadation,13898707,Trevor,Monaghan County Council,Monaghan LEA-7,54.31682,-6.89685,Private room,100,1,112,2024-08-31,1.77,2,348,25
26623277,Portinaghy House B&B,543566107,Robert,Monaghan County Council,Monaghan LEA-7,54.3340097,-6.9338679,Private room,90,1,4,2024-08-17,0.38,1,268,4
26623279,Bed (4) Double sleeps 2  + breakfast,509596498,Robert,Monaghan County Council,Monaghan LEA-7,54.3340097,-6.9338679,Private room,79,1,7,2024-07-27,0.43,7,365,3
26623285,Dernvale House - All rooms,145029666,Kathleen,Monaghan County Council,Monaghan LEA-7,54.37393,-6.9506,Private room,214,1,11,2023-07-09,0.15,4,363,0
26623290,Glaslough  old world charm,13898707,Trevor,Monaghan County Council,Monaghan LEA-7,54.31731,-6.89581,Private room,100,1,91,2024-09-06,1.2,2,323,34
26623616,Hillside Cabin with private Hot Tub,543123369,Seamus,Monaghan County Council,Monaghan LEA-7,54.35033364,-6.920210843,Entire home/apt,110,1,68,2024-09-09,6.67,1,263,68
26624880,Emy Lakehouse - near Glaslough Castle,16055653,Geraldine,Monaghan County Council,Monaghan LEA-7,54.33434,-6.94283,Entire home/apt,329,1,104,2024-07-28,0.86,2,67,5
26632960,"Bridge Street, Sligo",206965314,Aiden,Sligo County Council,Sligo-Strandhill LEA-6,54.27218,-8.47158,Entire home/apt,88,2,138,2024-08-19,1.87,1,293,30
26634024,Greenville Cottage full of Art & Atmosphere,11936855,Denise,Tipperary County Council,Roscrea-Templemore LEA-4,52.85389,-7.82471,Entire home/apt,95,5,38,2024-08-14,0.39,1,26,5
26634900,Business Trips Home Office Roscrea Central Ireland,146758994,Jj,Tipperary County Council,Roscrea-Templemore LEA-4,52.92289,-7.80467,Entire home/apt,86,13,10,2024-05-16,0.23,4,307,2
26637944,Long stay Modern Apartment Cottage House WorkSpace,146758994,Jj,Tipperary County Council,Roscrea-Templemore LEA-4,52.92262,-7.80425,Entire home/apt,86,13,1,2022-05-02,0.03,4,316,0
26638623,"Tipperary Holiday Home House Cottage
Work Roscrea",146758994,Jj,Tipperary County Council,Roscrea-Templemore LEA-4,52.92381,-7.8031,Entire home/apt,86,12,2,2022-02-05,0.05,4,318,0
26647893,Millpark House,71706958,Sorrel,Tipperary County Council,Roscrea-Templemore LEA-4,52.9718933,-7.821331156,Entire home/apt,285,1,1,2024-06-15,0.33,4,255,1
26650072,Streamstown Caravan & Camping Park (1),132193292,Marina,Tipperary County Council,Roscrea-Templemore LEA-4,52.9538,-7.83312,Entire home/apt,85,2,51,2024-09-01,0.59,1,354,6
26651423,Beautiful old Irish cottage set in 4 acres.,415859366,Chris,Tipperary County Council,Roscrea-Templemore LEA-4,52.9614814,-7.7502337,Entire home/apt,165,2,24,2024-07-29,1.15,1,265,9
26651436,Meadow View Farmhouse,533433068,Eamonn,Tipperary County Council,Roscrea-Templemore LEA-4,52.8219262,-7.9796517,Entire home/apt,350,2,13,2024-08-26,1.24,1,265,13
26655223,"Summerhill House
Templemore/ Borrisoleigh",245064739,Katrina,Tipperary County Council,Roscrea-Templemore LEA-4,52.75125367,-7.956068095,Private room,140,2,11,2024-08-18,0.8,1,352,6
26656499,Tom Rocky’s Farmyard,60366726,Fiona,Tipperary County Council,Roscrea-Templemore LEA-4,52.83415687,-7.856194467,Entire home/apt,136,2,46,2024-09-07,3.17,1,278,34
26663749,"Lisheen Castle, County Tipperary, Ireland",1714474,Zane,Tipperary County Council,Roscrea-Templemore LEA-4,52.7549,-7.74664,Entire home/apt,1400,7,5,2024-06-15,0.08,1,284,1
26665122,CastleHouse - Self Catered House,144546890,Dave & Susana,Tipperary County Council,Roscrea-Templemore LEA-4,52.82643,-7.87141,Entire home/apt,95,1,232,2024-09-01,3.42,1,347,51
26674978,"The Granary, Luxuriously Restored Barn on a Farm",398744830,Bee,Tipperary County Council,Roscrea-Templemore LEA-4,52.70462,-7.73007,Entire home/apt,288,2,41,2024-08-27,1.03,1,256,12
26675043,"Private rural 2 bedroom cottage, County Tipperary",28830768,Liz,Tipperary County Council,Roscrea-Templemore LEA-4,52.82269,-7.88615,Entire home/apt,90,7,37,2024-07-30,0.75,1,284,3
26676286,The Calf House,33022165,Mark,Tipperary County Council,Roscrea-Templemore LEA-4,52.7442322,-7.9918281,Entire home/apt,91,2,56,2024-09-10,3.21,1,333,31
26683629,Quiet Countryside Guesthouse,274158680,Eileen,Tipperary County Council,Roscrea-Templemore LEA-4,52.80995,-7.85296,Entire home/apt,90,2,26,2024-08-24,0.7,1,327,4
26698064,FairyFortFarm cosy Dormer Cottage,4113709,Derry,Tipperary County Council,Roscrea-Templemore LEA-4,52.75977,-7.95025,Entire home/apt,110,2,56,2024-09-01,0.46,5,305,8
26709373,"Double Room near Templemore, Thurles & Roscrea",57460530,Robbie,Tipperary County Council,Roscrea-Templemore LEA-4,52.83601327,-7.792860344,Private room,80,1,26,2024-09-08,2.17,1,321,26
